round,pick,overall_pick,team,original_pick_owner,acquired_via,player_name,player_uid,position,school,final_grade,round_value,pick_score,selection_mode,softmax_temperature,team_athletic_bias_enabled,team_athletic_fit_modifier,team_athletic_target_ras,player_athletic_proxy,player_athletic_source,team_athletic_tier,team_athletic_threshold_mode,team_athletic_threshold_confidence,team_athletic_bias_reason,recent_pos_investment_modifier,recent_pos_investment_capital_score,recent_pos_investment_y1_r1_count,recent_pos_investment_y1_r12_count,recent_pos_investment_y2_r1_count,recent_pos_investment_best_pick_recent,recent_pos_investment_reason,intra_draft_pos_modifier,intra_draft_pos_count_before,intra_draft_pos_first_round_taken,intra_draft_pos_reason,position_demand_modifier,position_demand_target_total,position_demand_expected_to_date,position_demand_picked_before,position_demand_max_cap,position_demand_need_rank,position_demand_pressure,position_demand_reason,qb_realism_modifier,qb_realism_starter_quality,qb_realism_future_need_1y,qb_realism_future_need_2y,qb_realism_pressure,qb_realism_need_rank,qb_realism_y1_r1_count,qb_realism_best_pick_recent,qb_realism_reason,position_value_curve_modifier,position_value_curve_reason,position_value_curve_tier,position_value_curve_elite_gate,position_value_modifier,pick_driver_top5,pick_driver_1_code,pick_driver_1_value,pick_driver_1_reason,pick_driver_2_code,pick_driver_2_value,pick_driver_2_reason,pick_driver_3_code,pick_driver_3_value,pick_driver_3_reason,pick_driver_4_code,pick_driver_4_value,pick_driver_4_reason,pick_driver_5_code,pick_driver_5_value,pick_driver_5_reason
3,1,65,ARI,ARI,,Jonah Coleman,346-jonah-coleman,RB,Washington Huskies,82.62,Round 3-4,0.3531,top,,0,0.0,,,none,,,,disabled,-0.0164,0.274,0,0,0,66,capital_decay_only,0.0,0,,none,0.0309,1,0.38,0,2,4,0.688,under_target,0.0,,,,,,0,,none,-0.03,round3_curve,strong,grade<89.5&rank>12,0.0,value:+0.2335:board=0.37|run=0.15|scarcity=0.3|need:+0.1661:need=0.15|demand=under_target|guardrail:-0.0300:intra=none|curve=round3_curve|qb=none|evidence=none|investment:-0.0164:capital_decay_only|athletic_fit:+0.0000:disabled,value,0.2335,board=0.37|run=0.15|scarcity=0.3,need,0.1661,need=0.15|demand=under_target,guardrail,-0.03,intra=none|curve=round3_curve|qb=none|evidence=none,investment,-0.0164,capital_decay_only,athletic_fit,0.0,disabled
3,2,66,TEN,TEN,,Chase Bisontis,123-chase-bisontis,IOL,Texas A&M,83.47,Round 3-4,0.4353,top,,0,0.0,,,none,,,,disabled,-0.0084,0.14,0,0,0,167,capital_decay_only,0.0,0,,none,0.0299,1,0.38,0,2,4,0.595,under_target,0.0,,,,,,0,,none,-0.0195,round3_curve,strong,grade<89.2&rank>16,0.0089,value:+0.3030:board=0.48|run=0.15|scarcity=0.3|need:+0.1603:need=0.15|demand=under_target|guardrail:-0.0195:intra=none|curve=round3_curve|qb=none|evidence=none|investment:-0.0084:capital_decay_only|athletic_fit:+0.0000:disabled,value,0.303,board=0.48|run=0.15|scarcity=0.3,need,0.1603,need=0.15|demand=under_target,guardrail,-0.0195,intra=none|curve=round3_curve|qb=none|evidence=none,investment,-0.0084,capital_decay_only,athletic_fit,0.0,disabled
3,3,67,LV,LV,,Max Iheanachor,336-max-iheanachor,OT,Arizona State Sun Devils,81.29,Round 3-4,0.403,top,,0,0.0,,,none,,,,disabled,-0.0392,0.654,0,0,0,77,capital_decay_only,0.0,0,,none,0.0292,1,0.43,0,2,3,0.251,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0205,value:+0.2278:board=0.23|run=0.657|scarcity=0.3|need:+0.2144:need=0.48|demand=under_target|investment:-0.0392:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|athletic_fit:+0.0000:disabled,value,0.2278,board=0.23|run=0.657|scarcity=0.3,need,0.2144,need=0.48|demand=under_target,investment,-0.0392,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,athletic_fit,0.0,disabled
3,4,68,PHI,NYJ,PHI g NYJ (H Reddick),Deion Burks,352-deion-burks,WR,Oklahoma Sooners,82.89,Round 3-4,0.4145,top,,0,0.0,,,none,,,,disabled,-0.01,0.166,0,0,0,152,capital_decay_only,0.0,0,,none,0.029,1,0.38,0,3,4,0.521,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.2651:board=0.4|run=0.451|scarcity=0.0|need:+0.1593:need=0.15|demand=under_target|investment:-0.0100:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|athletic_fit:+0.0000:disabled,value,0.2651,board=0.4|run=0.451|scarcity=0.0,need,0.1593,need=0.15|demand=under_target,investment,-0.01,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,athletic_fit,0.0,disabled
3,5,69,HOU,NYG,HOU g NYG (2025 Draft Trade),Jack Endries,341-jack-endries,TE,Texas Longhorns,82.76,Round 3-4,0.3528,top,,0,0.0,,,none,,,,disabled,-0.0131,0.218,0,0,0,123,capital_decay_only,0.0,0,,none,0.0,0,0.0,0,2,4,0.572,on_track,0.0,,,,,,0,,none,-0.02,round3_curve,strong,grade<89.0&rank>14,0.0,value:+0.2390:board=0.38|run=0.15|scarcity=0.3|need:+0.1468:need=0.15|demand=on_track|guardrail:-0.0200:intra=none|curve=round3_curve|qb=none|evidence=none|investment:-0.0131:capital_decay_only|athletic_fit:+0.0000:disabled,value,0.239,board=0.38|run=0.15|scarcity=0.3,need,0.1468,need=0.15|demand=on_track,guardrail,-0.02,intra=none|curve=round3_curve|qb=none|evidence=none,investment,-0.0131,capital_decay_only,athletic_fit,0.0,disabled
3,6,70,CLE,CLE,,Gennings Dunker,350-gennings-dunker,OT,Iowa Hawkeyes,80.49,Round 3-4,0.3951,top,,0,0.0,,,none,,,,disabled,-0.0066,0.11,0,0,0,111,capital_decay_only,0.0,0,,none,0.0341,1,0.43,0,2,3,0.627,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0205,need:+0.2139:need=0.48|demand=under_target|value:+0.1878:board=0.14|run=0.753|scarcity=0.3|investment:-0.0066:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|athletic_fit:+0.0000:disabled,need,0.2139,need=0.48|demand=under_target,value,0.1878,board=0.14|run=0.753|scarcity=0.3,investment,-0.0066,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,athletic_fit,0.0,disabled
3,7,71,WAS,WAS,,Derrick Moore,172-derrick-moore,EDGE,Michigan,80.03,Round 3-4,0.4425,top,,0,0.0,,,none,,,,disabled,-0.0086,0.143,0,0,0,137,capital_decay_only,0.0,0,,none,0.0343,1,0.48,0,3,2,0.351,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,need:+0.2636:need=0.72|demand=under_target|value:+0.1875:board=0.2|run=0.475|scarcity=0.6|investment:-0.0086:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|athletic_fit:+0.0000:disabled,need,0.2636,need=0.72|demand=under_target,value,0.1875,board=0.2|run=0.475|scarcity=0.6,investment,-0.0086,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,athletic_fit,0.0,disabled
3,8,72,CIN,CIN,,Jake Slaughter,129-jake-slaughter,IOL,Florida,82.36,Round 3-4,0.3561,top,,0,0.0,,,none,,,,disabled,-0.0254,0.423,0,0,0,81,capital_decay_only,0.0,0,,none,0.0301,1,0.38,0,2,4,0.616,under_target,0.0,,,,,,0,,none,-0.02,round3_curve,strong,grade<89.2&rank>16,0.0089,value:+0.2411:board=0.36|run=0.191|scarcity=0.3|need:+0.1604:need=0.15|demand=under_target|investment:-0.0254:capital_decay_only|guardrail:-0.0200:intra=none|curve=round3_curve|qb=none|evidence=none|athletic_fit:+0.0000:disabled,value,0.2411,board=0.36|run=0.191|scarcity=0.3,need,0.1604,need=0.15|demand=under_target,investment,-0.0254,capital_decay_only,guardrail,-0.02,intra=none|curve=round3_curve|qb=none|evidence=none,athletic_fit,0.0,disabled
3,9,73,NO,NO,,Malik Muhammad,228-malik-muhammad,CB,Texas,80.17,Round 3-4,0.3348,top,,0,0.0,,,none,,,,disabled,-0.0434,0.724,0,0,0,41,capital_decay_only,0.0,0,,none,0.0277,1,0.38,0,3,4,0.404,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.2066:board=0.25|run=0.541|scarcity=0.3|need:+0.1715:need=0.15|demand=under_target|investment:-0.0434:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|athletic_fit:+0.0000:disabled,value,0.2066,board=0.25|run=0.541|scarcity=0.3,need,0.1715,need=0.15|demand=under_target,investment,-0.0434,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,athletic_fit,0.0,disabled
3,10,74,KC,KC,,Dontay Corleone,328-dontay-corleone,DT,Cincinnati Bearcats,81.66,Round 3-4,0.3541,top,,0,0.0,,,none,,,,disabled,-0.1172,0.62,0,1,0,63,y1_r12_same_pos,0.0,0,,none,0.0345,1,0.48,0,2,2,0.365,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,need:+0.2638:need=0.72|demand=under_target|value:+0.2075:board=0.27|run=0.44|scarcity=0.3|investment:-0.1172:y1_r12_same_pos|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|athletic_fit:+0.0000:disabled,need,0.2638,need=0.72|demand=under_target,value,0.2075,board=0.27|run=0.44|scarcity=0.3,investment,-0.1172,y1_r12_same_pos,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,athletic_fit,0.0,disabled
3,11,75,MIA,MIA,,Charles Demmings,491-charles-demmings,CB,Stephen F. Austin,81.18,Round 3-4,0.3323,top,,0,0.0,,,none,,,,disabled,-0.027,0.45,0,0,0,51,capital_decay_only,0.0,0,,none,0.0318,1,0.38,0,3,4,0.76,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,need:+0.1819:need=0.15|demand=under_target|value:+0.1774:board=0.17|run=0.689|scarcity=0.3|investment:-0.0270:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|athletic_fit:+0.0000:disabled,need,0.1819,need=0.15|demand=under_target,value,0.1774,board=0.17|run=0.689|scarcity=0.3,investment,-0.027,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,athletic_fit,0.0,disabled
3,12,76,PIT,DAL,PIT g DAL (G Pickens),A.J. Haulcy,319-a.j.-haulcy,S,LSU Tigers,81.92,Round 3-4,0.3563,top,,0,0.0,,,none,,,,disabled,0.0,0.0,0,0,0,,none,0.0,0,,none,0.0305,1,0.38,0,2,4,0.649,under_target,0.0,,,,,,0,,none,-0.02,round3_curve,strong,grade<89.1&rank>14,0.0,value:+0.2005:board=0.31|run=0.15|scarcity=0.3|need:+0.1758:need=0.15|demand=under_target|guardrail:-0.0200:intra=none|curve=round3_curve|qb=none|evidence=none|investment:+0.0000:none|athletic_fit:+0.0000:disabled,value,0.2005,board=0.31|run=0.15|scarcity=0.3,need,0.1758,need=0.15|demand=under_target,guardrail,-0.02,intra=none|curve=round3_curve|qb=none|evidence=none,investment,0.0,none,athletic_fit,0.0,disabled
3,13,77,ATL,ATL,,Elijah Sarratt,339-elijah-sarratt,WR,Indiana Hoosiers,82.53,Round 3-4,0.4391,top,,0,0.0,,,none,,,,disabled,-0.0039,0.065,0,0,0,187,capital_decay_only,0.0,0,,none,0.0332,1,0.43,0,3,3,0.563,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.2300:board=0.35|run=0.375|scarcity=0.0|need:+0.2130:need=0.48|demand=under_target|investment:-0.0039:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|athletic_fit:+0.0000:disabled,value,0.23,board=0.35|run=0.375|scarcity=0.0,need,0.213,need=0.48|demand=under_target,investment,-0.0039,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,athletic_fit,0.0,disabled
3,14,78,BAL,BAL,,Chris Bell,269-chris-bell,WR,Louisville,80.38,Round 3-4,0.3447,top,,0,0.0,,,none,,,,disabled,-0.0485,0.808,0,0,0,22,capital_decay_only,0.0,0,,none,0.0,0,0.0,0,3,3,0.324,on_track,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.2134:board=0.3|run=0.334|scarcity=0.3|need:+0.1798:need=0.48|demand=on_track|investment:-0.0485:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|athletic_fit:+0.0000:disabled,value,0.2134,board=0.3|run=0.334|scarcity=0.3,need,0.1798,need=0.48|demand=on_track,investment,-0.0485,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,athletic_fit,0.0,disabled
3,15,79,TB,TB,,Gracen Halton,371-gracen-halton,DT,Oklahoma Sooners,80.64,Round 3-4,0.2881,top,,0,0.0,,,none,,,,disabled,-0.0375,0.625,0,0,0,19,capital_decay_only,0.0,0,,none,0.0275,1,0.38,0,2,4,0.387,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.1693:board=0.18|run=0.552|scarcity=0.3|need:+0.1563:need=0.15|demand=under_target|investment:-0.0375:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|athletic_fit:+0.0000:disabled,value,0.1693,board=0.18|run=0.552|scarcity=0.3,need,0.1563,need=0.15|demand=under_target,investment,-0.0375,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,athletic_fit,0.0,disabled
3,16,80,IND,IND,,Jacob Rodriguez,354-jacob-rodriguez,LB,Texas Tech Red Raiders,82.09,Round 3-4,0.3356,top,,0,0.0,,,none,,,,disabled,-0.0061,0.101,0,0,0,151,capital_decay_only,0.0,0,,none,0.0308,1,0.38,0,3,4,0.678,under_target,0.0,,,,,,0,,none,-0.02,round3_curve,strong,grade<89.0&rank>16,0.0,value:+0.2020:board=0.34|run=0.15|scarcity=0.0|need:+0.1596:need=0.15|demand=under_target|guardrail:-0.0200:intra=none|curve=round3_curve|qb=none|evidence=none|investment:-0.0061:capital_decay_only|athletic_fit:+0.0000:disabled,value,0.202,board=0.34|run=0.15|scarcity=0.0,need,0.1596,need=0.15|demand=under_target,guardrail,-0.02,intra=none|curve=round3_curve|qb=none|evidence=none,investment,-0.0061,capital_decay_only,athletic_fit,0.0,disabled
3,17,81,JAX,DET,JAX g DET (NFL Draft Trade),Deontae Lawson,96-deontae-lawson,LB,Alabama,81.69,Round 3-4,0.3001,top,,0,0.0,,,none,,,,disabled,-0.0294,0.49,0,0,0,107,capital_decay_only,0.0,0,,none,0.0297,1,0.38,0,3,4,0.577,under_target,0.0,,,,,,0,,none,-0.02,round3_curve,strong,grade<89.0&rank>16,0.0,need:+0.1750:need=0.15|demand=under_target|value:+0.1745:board=0.29|run=0.15|scarcity=0.0|investment:-0.0294:capital_decay_only|guardrail:-0.0200:intra=none|curve=round3_curve|qb=none|evidence=none|athletic_fit:+0.0000:disabled,need,0.175,need=0.15|demand=under_target,value,0.1745,board=0.29|run=0.15|scarcity=0.0,investment,-0.0294,capital_decay_only,guardrail,-0.02,intra=none|curve=round3_curve|qb=none|evidence=none,athletic_fit,0.0,disabled
3,18,82,MIN,MIN,,Jalon Kilgore,26-jalon-kilgore,S,South Carolina,82.07,Round 3-4,0.2999,top,,0,0.0,,,none,,,,disabled,-0.0066,0.11,0,0,0,134,capital_decay_only,0.0,0,,none,0.0274,1,0.38,0,2,4,0.383,under_target,0.0,,,,,,0,,none,-0.02,round3_curve,strong,grade<89.1&rank>14,0.0,need:+0.1727:need=0.15|demand=under_target|value:+0.1537:board=0.21|run=0.232|scarcity=0.3|guardrail:-0.0200:intra=none|curve=round3_curve|qb=none|evidence=none|investment:-0.0066:capital_decay_only|athletic_fit:+0.0000:disabled,need,0.1727,need=0.15|demand=under_target,value,0.1537,board=0.21|run=0.232|scarcity=0.3,guardrail,-0.02,intra=none|curve=round3_curve|qb=none|evidence=none,investment,-0.0066,capital_decay_only,athletic_fit,0.0,disabled
3,19,83,CAR,CAR,,Austin Barber,27-austin-barber,OT,Florida,81.27,Round 3-4,0.3217,top,,0,0.0,,,none,,,,disabled,0.0,0.0,0,0,0,,none,0.0,0,,none,0.0299,1,0.38,0,2,4,0.593,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0139,value:+0.1615:board=0.13|run=0.611|scarcity=0.3|need:+0.1603:need=0.15|demand=under_target|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|investment:+0.0000:none|athletic_fit:+0.0000:disabled,value,0.1615,board=0.13|run=0.611|scarcity=0.3,need,0.1603,need=0.15|demand=under_target,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,investment,0.0,none,athletic_fit,0.0,disabled
3,20,84,GB,GB,,Lee Hunter,323-lee-hunter,DT,Texas Tech Red Raiders,79.51,Round 4-5,0.3054,top,,0,0.0,,,none,,,,disabled,-0.0081,0.135,0,0,0,179,capital_decay_only,0.0,0,,none,0.0308,1,0.43,0,2,3,0.378,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,need:+0.2241:need=0.48|demand=under_target|value:+0.0894:board=0.01|run=0.689|scarcity=0.3|investment:-0.0081:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|athletic_fit:+0.0000:disabled,need,0.2241,need=0.48|demand=under_target,value,0.0894,board=0.01|run=0.689|scarcity=0.3,investment,-0.0081,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,athletic_fit,0.0,disabled
3,21,85,PIT,PIT,,Jadarian Price,332-jadarian-price,RB,Notre Dame Fighting Irish,81.36,Round 3-4,0.2686,top,,0,0.0,,,none,,,,disabled,-0.0228,0.38,0,0,0,83,capital_decay_only,0.0,0,,none,0.029,1,0.38,0,2,4,0.521,under_target,0.0,,,,,,0,,none,-0.03,round3_curve,strong,grade<89.5&rank>12,0.0,value:+0.1620:board=0.24|run=0.15|scarcity=0.3|need:+0.1593:need=0.15|demand=under_target|guardrail:-0.0300:intra=none|curve=round3_curve|qb=none|evidence=none|investment:-0.0228:capital_decay_only|athletic_fit:+0.0000:disabled,value,0.162,board=0.24|run=0.15|scarcity=0.3,need,0.1593,need=0.15|demand=under_target,guardrail,-0.03,intra=none|curve=round3_curve|qb=none|evidence=none,investment,-0.0228,capital_decay_only,athletic_fit,0.0,disabled
3,22,86,LAC,LAC,,Tacario Davis,56-tacario-davis,CB,Washington,80.17,Round 3-4,0.2957,top,,0,0.0,,,none,,,,disabled,-0.0157,0.262,0,0,0,137,capital_decay_only,0.0,0,,none,0.0339,1,0.43,0,3,3,0.613,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,need:+0.2287:need=0.48|demand=under_target|value:+0.0826:board=0.03|run=0.511|scarcity=0.3|investment:-0.0157:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|athletic_fit:+0.0000:disabled,need,0.2287,need=0.48|demand=under_target,value,0.0826,board=0.03|run=0.511|scarcity=0.3,investment,-0.0157,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,athletic_fit,0.0,disabled
3,23,87,MIA,PHI,MIA g PHI (J Phillips),J.C. Davis,369-j.c.-davis,OT,Illinois Fighting Illini,79.27,Round 4-5,0.2689,top,,0,0.0,,,none,,,,disabled,-0.1506,1.176,0,1,0,37,y1_r12_same_pos,0.0,0,,none,0.042,1,0.54,0,2,1,0.557,under_target,0.0,,,,,,0,,none,0.0,none,,,0.031,need:+0.2999:need=1.0|demand=under_target|investment:-0.1506:y1_r12_same_pos|value:+0.1196:board=0.01|run=0.681|scarcity=0.3|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|athletic_fit:+0.0000:disabled,need,0.2999,need=1.0|demand=under_target,investment,-0.1506,y1_r12_same_pos,value,0.1196,board=0.01|run=0.681|scarcity=0.3,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,athletic_fit,0.0,disabled
3,24,88,JAX,JAX,,Genesis Smith,364-genesis-smith,S,Arizona Wildcats,80.57,Round 3-4,0.283,top,,0,0.0,,,none,,,,disabled,-0.0123,0.205,0,0,0,160,capital_decay_only,0.0,0,,none,0.0287,1,0.38,0,2,4,0.494,under_target,0.0,,,,,,0,,none,-0.02,round3_curve,strong,grade<89.1&rank>14,0.0,need:+0.1740:need=0.15|demand=under_target|value:+0.1412:board=0.16|run=0.232|scarcity=0.6|guardrail:-0.0200:intra=none|curve=round3_curve|qb=none|evidence=none|investment:-0.0123:capital_decay_only|athletic_fit:+0.0000:disabled,need,0.174,need=0.15|demand=under_target,value,0.1412,board=0.16|run=0.232|scarcity=0.6,guardrail,-0.02,intra=none|curve=round3_curve|qb=none|evidence=none,investment,-0.0123,capital_decay_only,athletic_fit,0.0,disabled
3,25,89,CHI,CHI,,Nicholas Singleton,32-nicholas-singleton,RB,Penn State,81.9,Round 3-4,0.2705,top,,0,0.0,,,none,,,,disabled,-0.0102,0.17,0,0,0,115,capital_decay_only,0.0,0,,none,0.0293,1,0.38,0,2,4,0.541,under_target,0.0,,,,,,0,,none,-0.03,round3_curve,strong,grade<89.5&rank>12,0.0,need:+0.1596:need=0.15|demand=under_target|value:+0.1510:board=0.22|run=0.15|scarcity=0.3|guardrail:-0.0300:intra=none|curve=round3_curve|qb=none|evidence=none|investment:-0.0102:capital_decay_only|athletic_fit:+0.0000:disabled,need,0.1596,need=0.15|demand=under_target,value,0.151,board=0.22|run=0.15|scarcity=0.3,guardrail,-0.03,intra=none|curve=round3_curve|qb=none|evidence=none,investment,-0.0102,capital_decay_only,athletic_fit,0.0,disabled
3,26,90,MIA,HOU,MIA g HOU (2025 Draft Trade),Sam Hecht,357-sam-hecht,IOL,Kansas State Wildcats,80.3,Round 3-4,0.2493,top,,0,0.0,,,none,,,,disabled,0.0,0.0,0,0,0,,none,0.0,0,,none,0.0299,1,0.38,0,2,4,0.598,under_target,0.0,,,,,,0,,none,-0.02,round3_curve,strong,grade<89.2&rank>16,0.0089,need:+0.1603:need=0.15|demand=under_target|value:+0.1091:board=0.12|run=0.191|scarcity=0.3|guardrail:-0.0200:intra=none|curve=round3_curve|qb=none|evidence=none|investment:+0.0000:none|athletic_fit:+0.0000:disabled,need,0.1603,need=0.15|demand=under_target,value,0.1091,board=0.12|run=0.191|scarcity=0.3,guardrail,-0.02,intra=none|curve=round3_curve|qb=none|evidence=none,investment,0.0,none,athletic_fit,0.0,disabled
3,27,91,BUF,BUF,,Bud Clark,368-bud-clark,S,TCU Horned Frogs,80.07,Round 3-4,0.2684,top,,0,0.0,,,none,,,,disabled,-0.0268,0.446,0,0,0,60,capital_decay_only,0.0,0,,none,0.0329,1,0.43,0,2,3,0.537,under_target,0.0,,,,,,0,,none,-0.02,round3_curve,strong,grade<89.1&rank>14,0.0,need:+0.2263:need=0.48|demand=under_target|value:+0.0890:board=0.08|run=0.15|scarcity=0.6|investment:-0.0268:capital_decay_only|guardrail:-0.0200:intra=none|curve=round3_curve|qb=none|evidence=none|athletic_fit:+0.0000:disabled,need,0.2263,need=0.48|demand=under_target,value,0.089,board=0.08|run=0.15|scarcity=0.6,investment,-0.0268,capital_decay_only,guardrail,-0.02,intra=none|curve=round3_curve|qb=none|evidence=none,athletic_fit,0.0,disabled
3,28,92,SF,SF,,Toriano Pride Jr.,227-toriano-pride-jr.,CB,Missouri,79.06,Round 4-5,0.2816,top,,0,0.0,,,none,,,,disabled,-0.0538,0.896,0,0,0,64,capital_decay_only,0.0,0,,none,0.0309,1,0.48,0,3,2,0.12,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,need:+0.2602:need=0.72|demand=under_target|value:+0.0751:board=0.01|run=0.546|scarcity=0.3|investment:-0.0538:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|athletic_fit:+0.0000:disabled,need,0.2602,need=0.72|demand=under_target,value,0.0751,board=0.01|run=0.546|scarcity=0.3,investment,-0.0538,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,athletic_fit,0.0,disabled
3,29,93,LAR,LAR,,Julian Neal,376-julian-neal,CB,Arkansas Razorbacks,78.52,Round 4-5,0.39,top,,0,0.0,,,none,,,,disabled,0.0,0.0,0,0,0,,none,0.0,0,,none,0.0715,2,0.97,0,3,2,0.449,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,need:+0.3023:need=0.72|demand=under_target|value:+0.0876:board=0.01|run=0.521|scarcity=0.6|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|investment:+0.0000:none|athletic_fit:+0.0000:disabled,need,0.3023,need=0.72|demand=under_target,value,0.0876,board=0.01|run=0.521|scarcity=0.6,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,investment,0.0,none,athletic_fit,0.0,disabled
3,30,94,DEN,DEN,,Michael Trigg,343-michael-trigg,TE,Baylor Bears,79.73,Round 4-5,0.2697,top,,0,0.0,,,none,,,,disabled,-0.0036,0.06,0,0,0,241,capital_decay_only,0.0,0,,none,0.0384,1,0.48,0,2,2,0.631,under_target,0.0,,,,,,0,,none,-0.0164,round3_curve,strong,grade<89.0&rank>14,0.0,need:+0.2542:need=0.72|demand=under_target|value:+0.0355:board=0.01|run=0.15|scarcity=0.3|guardrail:-0.0164:intra=none|curve=round3_curve|qb=none|evidence=none|investment:-0.0036:capital_decay_only|athletic_fit:+0.0000:disabled,need,0.2542,need=0.72|demand=under_target,value,0.0355,board=0.01|run=0.15|scarcity=0.3,guardrail,-0.0164,intra=none|curve=round3_curve|qb=none|evidence=none,investment,-0.0036,capital_decay_only,athletic_fit,0.0,disabled
3,31,95,NE,NE,,Joshua Josephs,334-joshua-josephs,EDGE,Tennessee Volunteers,79.89,Round 4-5,0.2706,top,,0,0.0,,,none,,,,disabled,-0.021,0.35,0,0,0,46,capital_decay_only,0.0,0,,none,0.0307,1,0.43,0,3,3,0.366,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,need:+0.2240:need=0.48|demand=under_target|value:+0.0675:board=0.01|run=0.32|scarcity=0.6|investment:-0.0210:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|athletic_fit:+0.0000:disabled,need,0.224,need=0.48|demand=under_target,value,0.0675,board=0.01|run=0.32|scarcity=0.6,investment,-0.021,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,athletic_fit,0.0,disabled
3,32,96,SEA,SEA,,Will Lee III,363-will-lee-iii,CB,Texas A&M Aggies,78.23,Round 4-5,0.2819,top,,0,0.0,,,none,,,,disabled,-0.0535,0.891,0,0,0,5,capital_decay_only,0.0,0,,none,0.0333,1,0.43,0,3,3,0.569,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,need:+0.2281:need=0.48|demand=under_target|value:+0.1073:board=0.01|run=0.718|scarcity=0.6|investment:-0.0535:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|athletic_fit:+0.0000:disabled,need,0.2281,need=0.48|demand=under_target,value,0.1073,board=0.01|run=0.718|scarcity=0.6,investment,-0.0535,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,athletic_fit,0.0,disabled
