player_name,position,school,prev_rank,curr_rank,rank_delta_prev_minus_curr,prev_grade,curr_grade,grade_delta,athletic_delta,production_delta,prior_delta,guardrail_relief_delta,top_driver
Ethan Onianwa,IOL,Ohio State Buckeyes,432,426,6,65.07,65.37,0.3,0.0,0.0,0.0,0.0,athletic (up 0.00)
Garrett DiGiorgio,IOL,UCLA Bruins,442,436,6,64.5,64.8,0.3,0.0,0.0,0.0,0.0,athletic (up 0.00)
Xavier Chaplin,OT,Auburn,108,103,5,77.89,78.09,0.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Joe Crocker Jr.,IOL,Auburn,160,155,5,76.66,76.96,0.3,0.0,0.0,0.0,0.0,athletic (up 0.00)
Trevor Goosby,OT,Texas,172,167,5,76.38,76.58,0.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Ar'maj Reed-Adams,IOL,Texas A&M,212,207,5,75.23,75.53,0.3,0.0,0.0,0.0,0.0,athletic (up 0.00)
Ryan Baer,OT,Pittsburgh Panthers,298,293,5,72.15,72.35,0.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Parker Brailsford,IOL,Alabama,314,309,5,71.28,71.58,0.3,0.0,0.0,0.0,0.0,athletic (up 0.00)
Kobe Baynes,IOL,Kansas Jayhawks,393,388,5,67.28,67.58,0.3,0.0,0.0,0.0,0.0,athletic (up 0.00)
Dillon Wade,IOL,Auburn Tigers,423,418,5,65.48,65.78,0.3,0.0,0.0,0.0,0.0,athletic (up 0.00)
Fernando Carmona,IOL,Arkansas Razorbacks,445,440,5,64.41,64.71,0.3,0.0,0.0,0.0,0.0,athletic (up 0.00)
Olaivavega Ioane,IOL,Penn State Nittany Lions,21,17,4,81.53,81.83,0.3,0.0,0.0,0.0,0.0,athletic (up 0.00)
Spencer Fano,OT,Utah,37,33,4,80.63,80.83,0.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Langston Jones,OT,Lehigh,112,108,4,77.75,77.95,0.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jeff Persi,OT,Pittsburgh Panthers,321,317,4,71.06,71.26,0.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Daniel King,IOL,North Carolina Tar Heels,351,347,4,70.0,70.3,0.3,0.0,0.0,0.0,0.0,athletic (up 0.00)
Dametrious Crownover,OT,Texas A&M Aggies,362,358,4,69.44,69.64,0.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Tristan Leigh,OT,Clemson Tigers,409,405,4,66.46,66.66,0.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jeremiah Wright,IOL,Auburn Tigers,434,430,4,64.92,65.22,0.3,0.0,0.0,0.0,0.0,athletic (up 0.00)
Monroe Freeling,OT,Georgia,28,25,3,81.22,81.42,0.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Emmanuel Pregnon,IOL,Oregon Ducks,31,28,3,81.01,81.31,0.3,0.0,0.0,0.0,0.0,athletic (up 0.00)
Gennings Dunker,OT,Iowa Hawkeyes,97,94,3,78.19,78.39,0.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Max Iheanachor,OT,Arizona State Sun Devils,163,160,3,76.61,76.81,0.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Micah Morris,IOL,Georgia Bulldogs,384,381,3,67.95,68.25,0.3,0.0,0.0,0.0,0.0,athletic (up 0.00)
Diego Pounds,OT,Mississippi Rebels,406,403,3,66.52,66.72,0.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Joshua Braun,IOL,Kentucky Wildcats,437,434,3,64.74,65.04,0.3,0.0,0.0,0.0,0.0,athletic (up 0.00)
Austin Barber,OT,Florida,161,159,2,76.65,76.85,0.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Kage Casey,OT,Boise State,266,264,2,73.21,73.41,0.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jude Bowry,OT,Boston College Eagles,267,265,2,73.2,73.4,0.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Tomas Rimac,IOL,Virginia Tech Hokies,446,444,2,64.19,64.49,0.3,0.0,0.0,0.0,0.0,athletic (up 0.00)
Luke Petitbon,IOL,Florida State Seminoles,451,449,2,63.94,64.24,0.3,0.0,0.0,0.0,0.0,athletic (up 0.00)
Davion Carter,IOL,Texas Tech Red Raiders,452,450,2,63.88,64.18,0.3,0.0,0.0,0.0,0.0,athletic (up 0.00)
Connor Tollison,IOL,Missouri,456,454,2,63.4,63.7,0.3,0.0,0.0,0.0,0.0,athletic (up 0.00)
Francis Mauigoa,OT,Miami (FL) Hurricanes,4,3,1,82.98,83.18,0.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Kadyn Proctor,OT,Alabama,7,6,1,82.58,82.78,0.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Brian Parker II,OT,Duke Blue Devils,16,15,1,81.8,81.92,0.12,0.0,0.0,0.0,-0.08,guardrail_relief (down 0.08)
Caleb Lomu,OT,Utah,32,31,1,80.88,81.08,0.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Blake Miller,OT,Clemson Tigers,47,46,1,79.9,80.1,0.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Elijah Pritchett,OT,Nebraska Cornhuskers,260,259,1,73.47,73.67,0.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Fa'alili Fa'amoe,OT,Wake Forest Demon Deacons,311,310,1,71.34,71.54,0.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Riley Mahlman,OT,Wisconsin Badgers,391,390,1,67.33,67.53,0.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Nolan Rucci,OT,Penn State,392,391,1,67.29,67.49,0.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Josh Thompson,IOL,LSU Tigers,449,448,1,64.01,64.31,0.3,0.0,0.0,0.0,0.0,athletic (up 0.00)
Bryce Foster,IOL,Kansas,454,453,1,63.51,63.81,0.3,0.0,0.0,0.0,0.0,athletic (up 0.00)
Cashius Howell,EDGE,Texas A&M Aggies,1,1,0,84.01,84.01,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jeremiyah Love,RB,Notre Dame,2,2,0,83.6,83.6,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Caleb Downs,S,Ohio State,5,5,0,82.78,82.78,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Mansoor Delane,CB,LSU Tigers,8,8,0,82.54,82.54,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Carnell Tate,WR,Ohio State,9,9,0,82.39,82.39,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Keionte Scott,CB,Miami (FL) Hurricanes,10,10,0,82.23,82.23,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Arvell Reese,LB,Ohio State Buckeyes,11,11,0,82.2,82.2,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Emmanuel McNeil-Warren,S,Toledo Rockets,12,12,0,82.15,82.15,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Dillon Thieneman,S,Oregon,13,13,0,82.09,82.09,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
C.J. Allen,LB,Georgia,14,14,0,82.01,82.01,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Christen Miller,DT,Georgia Bulldogs,22,22,0,81.5,81.5,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Fernando Mendoza,QB,Indiana,23,23,0,81.43,81.43,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jordyn Tyson,WR,Arizona State,24,24,0,81.43,81.43,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Omar Cooper Jr.,WR,Indiana Hoosiers,38,38,0,80.63,80.63,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Akheem Mesidor,EDGE,Miami (FL) Hurricanes,39,39,0,80.62,80.62,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
A.J. Haulcy,S,LSU Tigers,40,40,0,80.56,80.56,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Dani Dennis-Sutton,EDGE,Penn State Nittany Lions,41,41,0,80.55,80.55,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Rueben Bain Jr.,EDGE,Miami (FL) Hurricanes,42,42,0,80.41,80.41,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Daylen Everette,CB,Georgia,43,43,0,80.35,80.35,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Brandon Cisse,CB,South Carolina Gamecocks,44,44,0,80.31,80.31,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Lee Hunter,DT,Texas Tech Red Raiders,45,45,0,80.25,80.25,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Kaytron Allen,RB,Penn State Nittany Lions,48,48,0,79.9,79.9,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Kenyon Sadiq,TE,Oregon,49,49,0,79.76,79.76,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Josiah Trotter,LB,Missouri Tigers,50,50,0,79.74,79.74,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Keith Abney II,CB,Arizona State Sun Devils,51,51,0,79.73,79.73,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Kevin Concepcion,WR,Texas A&M,52,52,0,79.67,79.67,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jack Endries,TE,Texas Longhorns,53,53,0,79.65,79.65,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Anthony Hill Jr.,LB,Texas Longhorns,54,54,0,79.64,79.64,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jermod McCoy,CB,Tennessee,55,55,0,79.62,79.62,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Ty Simpson,QB,Alabama Crimson Tide,56,56,0,79.61,79.61,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Mikail Kamara,EDGE,Indiana Hoosiers,57,57,0,79.59,79.59,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
T.J. Searcy,EDGE,Texas A&M,58,58,0,79.57,79.57,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Kaimon Rucker,EDGE,North Carolina,59,59,0,79.53,79.53,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Gabe Jacas,EDGE,Illinois Fighting Illini,60,60,0,79.49,79.49,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
DJ McKinney,CB,Colorado,61,61,0,79.45,79.45,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Nicholas Singleton,RB,Penn State,62,62,0,79.42,79.42,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Gracen Halton,DT,Oklahoma Sooners,63,63,0,79.38,79.38,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Chris Johnson,CB,San Diego State Aztecs,64,64,0,79.34,79.34,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Justin Flowe,LB,Arizona,65,65,0,79.34,79.34,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Takye Heath,CB,Georgia Tech,66,66,0,79.32,79.32,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
D'Angelo Ponds,CB,Indiana Hoosiers,67,67,0,79.32,79.32,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Derrick Moore,EDGE,Michigan,68,68,0,79.18,79.18,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
CJ Daniels,WR,Miami (FL) Hurricanes,69,69,0,79.15,79.15,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
David Oke,DT,Arkansas Razorbacks,82,82,0,78.69,78.69,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Albert Regis,DT,Texas A&M Aggies,83,83,0,78.64,78.64,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Tim Keenan III,DT,Alabama Crimson Tide,84,84,0,78.64,78.64,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Makhi Hughes,RB,Oregon,92,92,0,78.4,78.4,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Eli Stowers,TE,Vanderbilt,93,93,0,78.39,78.39,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
A'Mauri Washington,DT,Oregon,113,113,0,77.71,77.71,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Bud Clark,S,TCU Horned Frogs,164,164,0,76.6,76.6,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Popo Aumavae,LB,Oregon,165,165,0,76.6,76.6,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Cade Klubnik,QB,Clemson,166,166,0,76.58,76.58,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Bear Alexander,DT,Oregon,173,173,0,76.34,76.34,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Nic Anderson,WR,Oklahoma,222,222,0,74.9,74.9,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Isaiah Paul,LB,Baylor,223,223,0,74.88,74.88,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Kamari Ramsey,S,USC Trojans,224,224,0,74.86,74.86,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Carson Beck,QB,Miami (FL) Hurricanes,225,225,0,74.8,74.8,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Malik Muhammad,CB,Texas,226,226,0,74.8,74.8,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Johntay Cook,WR,Texas,227,227,0,74.73,74.73,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Will Lee III,CB,Texas A&M Aggies,228,228,0,74.72,74.72,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Zxavian Harris,DT,Mississippi Rebels,229,229,0,74.55,74.55,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Devin Moore,CB,Florida,230,230,0,74.48,74.48,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Charles Demmings,CB,Stephen F. Austin,246,246,0,73.97,73.97,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Gunner Stockton,QB,Georgia,247,247,0,73.92,73.92,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Red Murdock,LB,Buffalo,248,248,0,73.9,73.9,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Max Llewellyn,EDGE,Iowa Hawkeyes,249,249,0,73.89,73.89,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
J. Michael Sturdivant,WR,Florida Gators,250,250,0,73.89,73.89,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Aaron Anderson,WR,LSU Tigers,251,251,0,73.88,73.88,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Anto Saka,EDGE,Northwestern,252,252,0,73.85,73.85,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Nate Boerkircher,TE,Texas A&M Aggies,253,253,0,73.81,73.81,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Terrance Carter Jr.,TE,Texas Tech,254,254,0,73.79,73.79,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
AJ Harris,CB,Penn State,255,255,0,73.76,73.76,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Marlin Klein,TE,Michigan Wolverines,256,256,0,73.74,73.74,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Peyton Bowen,S,Oklahoma Sooners,257,257,0,73.72,73.72,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Dallen Bentley,TE,Utah Utes,258,258,0,73.71,73.71,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Rohan Jones,TE,Arkansas Razorbacks,261,261,0,73.46,73.46,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jaden Rashada,QB,Sacramento State,275,275,0,72.9,72.9,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Chase Roberts,WR,BYU Cougars,276,276,0,72.9,72.9,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Derek Robertson,QB,Monmouth,277,277,0,72.88,72.88,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Joe Royer,TE,Cincinnati Bearcats,278,278,0,72.88,72.88,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Domani Jackson,CB,Alabama,279,279,0,72.87,72.87,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Raion Strader,CB,Auburn Tigers,280,280,0,72.87,72.87,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Michael Wortham,WR,Montana,281,281,0,72.85,72.85,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Tommy Castellanos,QB,Florida State Seminoles,282,282,0,72.85,72.85,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Brenen Thompson,WR,Mississippi State Bulldogs,283,283,0,72.68,72.68,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Quintayvious Hutchins,EDGE,Boston College Eagles,291,291,0,72.35,72.35,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Kaelon Black,RB,Indiana Hoosiers,292,292,0,72.35,72.35,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Emmanuel Henderson Jr.,WR,Kansas,303,303,0,71.89,71.89,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Dante Moore,QB,Oregon,304,304,0,71.88,71.88,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Eric Rivers,WR,Georgia Tech Yellow Jackets,305,305,0,71.83,71.83,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jalen McMurray,S,Tennessee,306,306,0,71.74,71.74,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Daniel Harris,CB,Georgia Bulldogs,307,307,0,71.73,71.73,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Dean Miller,EDGE,Kansas Jayhawks,308,308,0,71.63,71.63,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
TJ Guy,EDGE,Michigan Wolverines,315,315,0,71.28,71.28,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jam Miller,RB,Alabama Crimson Tide,316,316,0,71.27,71.27,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Nadame Tucker,EDGE,Western Michigan Broncos,322,322,0,71.04,71.04,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Anthony Smith,WR,East Carolina Pirates,323,323,0,71.04,71.04,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Justin Jefferson,LB,Alabama,324,324,0,70.98,70.98,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jalon Daniels,QB,Kansas Jayhawks,325,325,0,70.95,70.95,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Devon Marshall,CB,North Carolina State Wolfpack,326,326,0,70.94,70.94,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Logan Fano,EDGE,Utah Utes,352,352,0,69.99,69.99,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Al-Jay Henderson,RB,Buffalo Bulls,353,353,0,69.87,69.87,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Caleb Douglas,WR,Texas Tech Red Raiders,354,354,0,69.79,69.79,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Riley Nowakowski,TE,Indiana Hoosiers,355,355,0,69.79,69.79,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Mason Reiger,EDGE,Wisconsin Badgers,356,356,0,69.75,69.75,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Miller Moss,QB,Louisville,357,357,0,69.72,69.72,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Maverick McIvor,QB,Western Kentucky Hilltoppers,363,363,0,69.43,69.43,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Luke Altmyer,QB,Illinois Fighting Illini,364,364,0,69.35,69.35,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Eric O'Neill,EDGE,Rutgers Scarlet Knights,365,365,0,69.35,69.35,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jalen Catalon,S,Missouri Tigers,366,366,0,69.27,69.27,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Cole Brevard,DT,Texas Longhorns,367,367,0,69.21,69.21,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jalen Huskey,S,Maryland Terrapins,368,368,0,69.14,69.14,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
TJ Hall,CB,Iowa Hawkeyes,369,369,0,69.13,69.13,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Walker Eget,QB,San Jose State Spartans,370,370,0,68.86,68.86,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Scooby Williams,LB,Texas A&M Aggies,371,371,0,68.75,68.75,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Landon Robinson,DT,Navy Midshipmen,372,372,0,68.73,68.73,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jackie Marshall,EDGE,Baylor Bears,373,373,0,68.54,68.54,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Brandon Cleveland,DT,North Carolina State Wolfpack,374,374,0,68.5,68.5,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Grayson James,QB,Boston College Eagles,375,375,0,68.5,68.5,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Josh Cameron,WR,Baylor Bears,376,376,0,68.47,68.47,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Gary Smith III,DT,UCLA Bruins,377,377,0,68.42,68.42,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Cameron Ball,DT,Arkansas Razorbacks,378,378,0,68.33,68.33,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jeadyn Lukus,CB,Clemson Tigers,379,379,0,68.3,68.3,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Noah Whittington,RB,Oregon Ducks,380,380,0,68.27,68.27,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Wesley Bissainthe,LB,Miami (FL) Hurricanes,385,385,0,67.92,67.92,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Desmond Reid,RB,Pittsburgh Panthers,386,386,0,67.87,67.87,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jaden Dugger,LB,Louisiana Ragin' Cajuns,387,387,0,67.84,67.84,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Carsen Ryan,TE,BYU Cougars,394,394,0,67.26,67.26,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Keyshawn James-Newby,EDGE,New Mexico Lobos,395,395,0,67.22,67.22,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jack Pyburn,EDGE,LSU Tigers,396,396,0,67.22,67.22,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Isaiah Nwokobia,S,SMU Mustangs,397,397,0,67.08,67.08,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
