season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2024,SEA,P,P,9,RET,Jon Ryan,Jon,Ryan,1981-11-26,72.0,217,"Regina, Can.",00-0023742,10238,f6b48c8b-66ac-47a3-aafc-5addce6a6d82,8020,7975,3493,,3764,135,18,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jarcsmohj6vbznthlni8",,17,REG,R02,Jon,RYA229481,30714,32005259-4122-9481-61e2-b493c152ed78,2006,2006,,
2024,SEA,P,P,9,RET,Jon Ryan,Jon,Ryan,1981-11-26,72.0,217,"Regina, Can.",00-0023742,10238,f6b48c8b-66ac-47a3-aafc-5addce6a6d82,8020,7975,3493,,3764,135,18,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jarcsmohj6vbznthlni8",,14,REG,R02,Jon,RYA229481,30714,32005259-4122-9481-61e2-b493c152ed78,2006,2006,,
2024,SEA,P,P,9,RET,Jon Ryan,Jon,Ryan,1981-11-26,72.0,217,"Regina, Can.",00-0023742,10238,f6b48c8b-66ac-47a3-aafc-5addce6a6d82,8020,7975,3493,,3764,135,18,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jarcsmohj6vbznthlni8",,15,REG,R02,Jon,RYA229481,30714,32005259-4122-9481-61e2-b493c152ed78,2006,2006,,
2024,SEA,P,P,9,RET,Jon Ryan,Jon,Ryan,1981-11-26,72.0,217,"Regina, Can.",00-0023742,10238,f6b48c8b-66ac-47a3-aafc-5addce6a6d82,8020,7975,3493,,3764,135,18,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jarcsmohj6vbznthlni8",,8,REG,R02,Jon,RYA229481,30714,32005259-4122-9481-61e2-b493c152ed78,2006,2006,,
2024,SEA,P,P,9,RET,Jon Ryan,Jon,Ryan,1981-11-26,72.0,217,"Regina, Can.",00-0023742,10238,f6b48c8b-66ac-47a3-aafc-5addce6a6d82,8020,7975,3493,,3764,135,18,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jarcsmohj6vbznthlni8",,5,REG,R02,Jon,RYA229481,30714,32005259-4122-9481-61e2-b493c152ed78,2006,2006,,
2024,SEA,P,P,9,RET,Jon Ryan,Jon,Ryan,1981-11-26,72.0,217,"Regina, Can.",00-0023742,10238,f6b48c8b-66ac-47a3-aafc-5addce6a6d82,8020,7975,3493,,3764,135,18,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jarcsmohj6vbznthlni8",,6,REG,R02,Jon,RYA229481,30714,32005259-4122-9481-61e2-b493c152ed78,2006,2006,,
2024,SEA,P,P,9,RET,Jon Ryan,Jon,Ryan,1981-11-26,72.0,217,"Regina, Can.",00-0023742,10238,f6b48c8b-66ac-47a3-aafc-5addce6a6d82,8020,7975,3493,,3764,135,18,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jarcsmohj6vbznthlni8",,3,REG,R02,Jon,RYA229481,30714,32005259-4122-9481-61e2-b493c152ed78,2006,2006,,
2024,SEA,P,P,9,RET,Jon Ryan,Jon,Ryan,1981-11-26,72.0,217,"Regina, Can.",00-0023742,10238,f6b48c8b-66ac-47a3-aafc-5addce6a6d82,8020,7975,3493,,3764,135,18,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jarcsmohj6vbznthlni8",,12,REG,R02,Jon,RYA229481,30714,32005259-4122-9481-61e2-b493c152ed78,2006,2006,,
2024,SEA,P,P,9,RET,Jon Ryan,Jon,Ryan,1981-11-26,72.0,217,"Regina, Can.",00-0023742,10238,f6b48c8b-66ac-47a3-aafc-5addce6a6d82,8020,7975,3493,,3764,135,18,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jarcsmohj6vbznthlni8",,2,REG,R02,Jon,RYA229481,30714,32005259-4122-9481-61e2-b493c152ed78,2006,2006,,
2024,SEA,P,P,9,RET,Jon Ryan,Jon,Ryan,1981-11-26,72.0,217,"Regina, Can.",00-0023742,10238,f6b48c8b-66ac-47a3-aafc-5addce6a6d82,8020,7975,3493,,3764,135,18,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jarcsmohj6vbznthlni8",,4,REG,R02,Jon,RYA229481,30714,32005259-4122-9481-61e2-b493c152ed78,2006,2006,,
2024,SEA,P,P,9,RET,Jon Ryan,Jon,Ryan,1981-11-26,72.0,217,"Regina, Can.",00-0023742,10238,f6b48c8b-66ac-47a3-aafc-5addce6a6d82,8020,7975,3493,,3764,135,18,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jarcsmohj6vbznthlni8",,9,REG,R02,Jon,RYA229481,30714,32005259-4122-9481-61e2-b493c152ed78,2006,2006,,
2024,SEA,P,P,9,RET,Jon Ryan,Jon,Ryan,1981-11-26,72.0,217,"Regina, Can.",00-0023742,10238,f6b48c8b-66ac-47a3-aafc-5addce6a6d82,8020,7975,3493,,3764,135,18,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jarcsmohj6vbznthlni8",,13,REG,R02,Jon,RYA229481,30714,32005259-4122-9481-61e2-b493c152ed78,2006,2006,,
2024,SEA,P,P,9,RET,Jon Ryan,Jon,Ryan,1981-11-26,72.0,217,"Regina, Can.",00-0023742,10238,f6b48c8b-66ac-47a3-aafc-5addce6a6d82,8020,7975,3493,,3764,135,18,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jarcsmohj6vbznthlni8",,1,REG,R02,Jon,RYA229481,30714,32005259-4122-9481-61e2-b493c152ed78,2006,2006,,
2024,SEA,P,P,9,RET,Jon Ryan,Jon,Ryan,1981-11-26,72.0,217,"Regina, Can.",00-0023742,10238,f6b48c8b-66ac-47a3-aafc-5addce6a6d82,8020,7975,3493,,3764,135,18,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jarcsmohj6vbznthlni8",,7,REG,R02,Jon,RYA229481,30714,32005259-4122-9481-61e2-b493c152ed78,2006,2006,,
2024,SEA,P,P,9,RET,Jon Ryan,Jon,Ryan,1981-11-26,72.0,217,"Regina, Can.",00-0023742,10238,f6b48c8b-66ac-47a3-aafc-5addce6a6d82,8020,7975,3493,,3764,135,18,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jarcsmohj6vbznthlni8",,11,REG,R02,Jon,RYA229481,30714,32005259-4122-9481-61e2-b493c152ed78,2006,2006,,
2024,ARI,K,K,5,RES,Matt Prater,Matt,Prater,1984-08-10,70.0,201,Central Florida,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,,549,17,18,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,8,REG,R01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2024,ARI,K,K,5,RES,Matt Prater,Matt,Prater,1984-08-10,70.0,201,Central Florida,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,,549,17,18,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,16,REG,R48,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2024,ARI,K,K,5,ACT,Matt Prater,Matt,Prater,1984-08-10,70.0,201,Central Florida,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,,549,17,18,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,3,REG,A01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2024,ARI,K,K,5,INA,Matt Prater,Matt,Prater,1984-08-10,70.0,201,Central Florida,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,,549,17,18,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,5,REG,I01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2024,ARI,K,K,5,RES,Matt Prater,Matt,Prater,1984-08-10,70.0,201,Central Florida,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,,549,17,18,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,13,REG,R01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2024,ARI,K,K,5,ACT,Matt Prater,Matt,Prater,1984-08-10,70.0,201,Central Florida,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,,549,17,18,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,1,REG,A01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2024,ARI,K,K,5,RES,Matt Prater,Matt,Prater,1984-08-10,70.0,201,Central Florida,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,,549,17,18,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,12,REG,R01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2024,ARI,K,K,5,ACT,Matt Prater,Matt,Prater,1984-08-10,70.0,201,Central Florida,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,,549,17,18,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,2,REG,A01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2024,ARI,K,K,5,RES,Matt Prater,Matt,Prater,1984-08-10,70.0,201,Central Florida,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,,549,17,18,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,9,REG,R01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2024,ARI,K,K,5,INA,Matt Prater,Matt,Prater,1984-08-10,70.0,201,Central Florida,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,,549,17,18,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,6,REG,I01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2024,ARI,K,K,5,RES,Matt Prater,Matt,Prater,1984-08-10,70.0,201,Central Florida,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,,549,17,18,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,14,REG,R01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2024,ARI,K,K,5,RES,Matt Prater,Matt,Prater,1984-08-10,70.0,201,Central Florida,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,,549,17,18,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,7,REG,R01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2024,ARI,K,K,5,RES,Matt Prater,Matt,Prater,1984-08-10,70.0,201,Central Florida,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,,549,17,18,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,10,REG,R01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2024,ARI,K,K,5,RES,Matt Prater,Matt,Prater,1984-08-10,70.0,201,Central Florida,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,,549,17,18,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,15,REG,R01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2024,ARI,K,K,5,RES,Matt Prater,Matt,Prater,1984-08-10,70.0,201,Central Florida,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,,549,17,18,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,18,REG,R48,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2024,ARI,K,K,5,RES,Matt Prater,Matt,Prater,1984-08-10,70.0,201,Central Florida,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,,549,17,18,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,17,REG,R48,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2024,ARI,K,K,5,ACT,Matt Prater,Matt,Prater,1984-08-10,70.0,201,Central Florida,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,,549,17,18,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,4,REG,A01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2024,CHI,TE,TE,84,ACT,Marcedes Lewis,Marcedes,Lewis,1984-05-19,78.0,267,UCLA,00-0024243,9614,9c21e9af-681c-41ef-9b00-fbc9e1668ed1,7777,4891,2973,LewiMa00,3061,111,18,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppq07tipygpftz5csipx",TE,11,REG,A01,Marcedes,LEW492053,30842,32004c45-5749-2053-af92-a96945af706a,2006,2006,JAX,28
